00,00,01,00
00,01,01,00
00,02,01,01
00,03,01,01
00,04,01,02
00,05,01,02
00,06,01,03
00,07,01,03
00,08,01,04
00,09,01,04
00,0A,01,05
00,0B,01,05
00,0C,01,06
00,0D,01,06
00,0E,01,07
00,0F,01,07
00,10,01,08
00,11,01,08
00,12,01,09
00,13,01,09
00,14,01,0A
00,15,01,0A
00,16,01,0B
00,17,01,0B
00,18,01,0C
00,19,01,0C
00,1A,01,0D
00,1B,01,0D
00,1C,01,0E
00,1D,01,0E
00,1E,01,0F
00,1F,01,0F
01,00,01,10
01,01,01,10
01,02,01,11
01,03,01,11
01,04,01,12
01,05,01,12
01,06,01,13
01,07,01,13
01,08,01,14
01,09,01,14
01,0A,02,00
01,0B,02,00
01,0C,02,01
01,0D,02,01
01,0E,02,02
01,0F,02,02
01,10,02,03
01,11,02,03
01,12,02,04
01,13,02,04
01,14,02,05
01,15,02,05
01,16,02,06
01,17,02,06
01,18,02,07
01,19,02,07
01,1A,02,08
01,1B,02,08
01,1C,02,09
01,1D,02,09
01,1E,02,0A
01,1F,02,0A
02,00,02,0B
02,01,02,0B
02,02,02,0C
02,03,02,0C
02,04,02,0D
02,05,02,0D
02,06,02,0E
02,07,02,0E
02,08,02,0F
02,09,02,0F
02,0A,02,10
02,0B,02,10
02,0C,02,11
02,0D,02,11
02,0E,02,12
02,0F,02,12
02,10,02,13
02,11,02,13
02,12,02,14
02,13,02,14
02,14,03,00
02,15,03,00
02,16,03,01
02,17,03,01
02,18,03,02
02,19,03,02
02,1A,03,03
02,1B,03,03
02,1C,03,04
02,1D,03,04
02,1E,03,05
02,1F,03,05
03,00,03,06
03,01,03,06
03,02,03,07
03,03,03,07
03,04,03,08
03,05,03,08
03,06,03,09
03,07,03,09
03,08,03,0A
03,09,03,0A
03,0A,03,0B
03,0B,03,0B
03,0C,03,0C
03,0D,03,0C
03,0E,03,0D
03,0F,03,0D
03,10,03,0E
03,11,03,0E
03,12,03,0F
03,13,03,0F
03,14,03,10
03,15,03,10
03,16,03,11
03,17,03,11
03,18,03,12
03,19,03,12
03,1A,03,13
03,1B,03,13
03,1C,03,14
03,1D,03,14
03,1E,04,00
03,1F,04,00
04,00,04,01
04,01,04,01
04,02,04,02
04,03,04,02
04,04,04,03
04,05,04,03
04,06,04,04
04,07,04,04
04,08,04,05
04,09,04,05
04,0A,04,06
04,0B,04,06
04,0C,04,07
04,0D,04,07
04,0E,04,08
04,0F,04,08
04,10,04,09
04,11,04,09
04,12,04,0A
04,13,04,0A
04,14,04,0B
04,15,04,0B
04,16,04,0C
04,17,04,0C
04,18,04,0D
04,19,04,0D
04,1A,04,0E
04,1B,04,0E
04,1C,04,0F
04,1D,04,0F
04,1E,04,10
04,1F,04,10
05,00,04,11
05,01,04,11
05,02,04,12
05,03,04,12
05,04,04,13
05,05,04,13
05,06,04,14
05,07,04,14
05,08,05,00
05,09,05,00
05,0A,05,01
05,0B,05,01
05,0C,05,02
05,0D,05,02
05,0E,05,03
05,0F,05,03
05,10,05,04
05,11,05,04
05,12,05,05
05,13,05,05
05,14,05,06
05,15,05,06
05,16,05,07
05,17,05,07
05,18,05,08
05,19,05,08
05,1A,05,09
05,1B,05,09
05,1C,05,0A
05,1D,05,0A
05,1E,05,0B
05,1F,05,0B
06,00,05,0C
06,01,05,0C
06,02,05,0D
06,03,05,0D
06,04,05,0E
06,05,05,0E
06,06,05,0F
06,07,05,0F
06,08,05,10
06,09,05,10
06,0A,05,11
06,0B,05,11
06,0C,05,12
06,0D,05,12
06,0E,05,13
06,0F,05,13
06,10,05,14
06,11,05,14
06,12,06,00
06,13,06,00
06,14,06,01
06,15,06,01
06,16,06,02
06,17,06,02
06,18,06,03
06,19,06,03
06,1A,06,04
06,1B,06,04
06,1C,06,05
06,1D,06,05
06,1E,06,06
06,1F,06,06
07,00,06,07
07,01,06,07
07,02,06,08
07,03,06,08
07,04,06,09
07,05,06,09
07,06,06,0A
07,07,06,0A
07,08,06,0B
07,09,06,0B
07,0A,06,0C
07,0B,06,0C
07,0C,06,0D
07,0D,06,0D
07,0E,06,0E
07,0F,06,0E
07,10,06,0F
07,11,06,0F
07,12,06,10
07,13,06,10
07,14,06,11
07,15,06,11
07,16,06,12
07,17,06,12
07,18,06,13
07,19,06,13
07,1A,06,14
07,1B,06,14
07,1C,07,00
07,1D,07,00
07,1E,07,01
07,1F,07,01
08,00,07,02
08,01,07,02
08,02,07,03
08,03,07,03
08,04,07,04
08,05,07,04
08,06,07,05
08,07,07,05
08,08,07,06
08,09,07,06
08,0A,07,07
08,0B,07,07
08,0C,07,08
08,0D,07,08
08,0E,07,09
08,0F,07,09
08,10,07,0A
08,11,07,0A
08,12,07,0B
08,13,07,0B
08,14,07,0C
08,15,07,0C
08,16,07,0D
08,17,07,0D
08,18,07,0E
08,19,07,0E
08,1A,07,0F
08,1B,07,0F
08,1C,07,10
08,1D,07,10
08,1E,07,11
08,1F,07,11
09,00,07,12
09,01,07,12
09,02,07,13
09,03,07,13
09,04,07,14
09,05,07,14
09,06,08,00
09,07,08,00
09,08,08,01
09,09,08,01
09,0A,08,02
09,0B,08,02
09,0C,08,03
09,0D,08,03
09,0E,08,04
09,0F,08,04
09,10,08,05
09,11,08,05
09,12,08,06
09,13,08,06
09,14,08,07
09,15,08,07
09,16,08,08
09,17,08,08
09,18,08,09
09,19,08,09
09,1A,08,0A
09,1B,08,0A
09,1C,08,0B
09,1D,08,0B
09,1E,08,0C
09,1F,08,0C
0A,00,08,0D
0A,01,08,0D
0A,02,08,0E
0A,03,08,0E
0A,04,08,0F
0A,05,08,0F
0A,06,08,10
0A,07,08,10
0A,08,08,11
0A,09,08,11
0A,0A,08,12
0A,0B,08,12
0A,0C,08,13
0A,0D,08,13
0A,0E,08,14
0A,0F,08,14
0A,10,09,00
0A,11,09,00
0A,12,09,01
0A,13,09,01
0A,14,09,02
0A,15,09,02
0A,16,09,03
0A,17,09,03
0A,18,09,04
0A,19,09,04
0A,1A,09,05
0A,1B,09,05
0A,1C,09,06
0A,1D,09,06
0A,1E,09,07
0A,1F,09,07
0B,00,09,08
0B,01,09,08
0B,02,09,09
0B,03,09,09
0B,04,09,0A
0B,05,09,0A
0B,06,09,0B
0B,07,09,0B
0B,08,09,0C
0B,09,09,0C
0B,0A,09,0D
0B,0B,09,0D
0B,0C,09,0E
0B,0D,09,0E
0B,0E,09,0F
0B,0F,09,0F
0B,10,09,10
0B,11,09,10
0B,12,09,11
0B,13,09,11
0B,14,09,12
0B,15,09,12
0B,16,09,13
0B,17,09,13
0B,18,09,14
0B,19,09,14
0B,1A,0A,00
0B,1B,0A,00
0B,1C,0A,01
0B,1D,0A,01
0B,1E,0A,02
0B,1F,0A,02
0C,00,0A,03
0C,01,0A,03
0C,02,0A,04
0C,03,0A,04
0C,04,0A,05
0C,05,0A,05
0C,06,0A,06
0C,07,0A,06
0C,08,0A,07
0C,09,0A,07
0C,0A,0A,08
0C,0B,0A,08
0C,0C,0A,09
0C,0D,0A,09
0C,0E,0A,0A
0C,0F,0A,0A
0C,10,0A,0B
0C,11,0A,0B
0C,12,0A,0C
0C,13,0A,0C
0C,14,0A,0D
0C,15,0A,0D
0C,16,0A,0E
0C,17,0A,0E
0C,18,0A,0F
0C,19,0A,0F
0C,1A,0A,10
0C,1B,0A,10
0C,1C,0A,11
0C,1D,0A,11
0C,1E,0A,12
0C,1F,0A,12
0D,00,0A,13
0D,01,0A,13
0D,02,0A,14
0D,03,0A,14
0D,04,0B,00
0D,05,0B,00
0D,06,0B,01
0D,07,0B,01
0D,08,0B,02
0D,09,0B,02
0D,0A,0B,03
0D,0B,0B,03
0D,0C,0B,04
0D,0D,0B,04
0D,0E,0B,05
0D,0F,0B,05
0D,10,0B,06
0D,11,0B,06
0D,12,0B,07
0D,13,0B,07
0D,14,0B,08
0D,15,0B,08
0D,16,0B,09
0D,17,0B,09
0D,18,0B,0A
0D,19,0B,0A
0D,1A,0B,0B
0D,1B,0B,0B
0D,1C,0B,0C
0D,1D,0B,0C
0D,1E,0B,0D
0D,1F,0B,0D
0E,00,0B,0E
0E,01,0B,0E
0E,02,0B,0F
0E,03,0B,0F
0E,04,0B,10
0E,05,0B,10
0E,06,0B,11
0E,07,0B,11
0E,08,0B,12
0E,09,0B,12
0E,0A,0B,13
0E,0B,0B,13
0E,0C,0B,14
0E,0D,0B,14
0E,0E,0C,00
0E,0F,0C,00
0E,10,0C,01
0E,11,0C,01
0E,12,0C,02
0E,13,0C,02
0E,14,0C,03
0E,15,0C,03
0E,16,0C,04
0E,17,0C,04
0E,18,0C,05
0E,19,0C,05
0E,1A,0C,06
0E,1B,0C,06
0E,1C,0C,07
0E,1D,0C,07
0E,1E,0C,08
0E,1F,0C,08
0F,00,0C,09
0F,01,0C,09
0F,02,0C,0A
0F,03,0C,0A
0F,04,0C,0B
0F,05,0C,0B
0F,06,0C,0C
0F,07,0C,0C
0F,08,0C,0D
0F,09,0C,0D
0F,0A,0C,0E
0F,0B,0C,0E
0F,0C,0C,0F
